ID,Title,Type,Module,Wave/Epic,Priority,Status,Created,Last Updated,Finished,Owner,Notes
ALT-411,Standardize audit columns (FK-typed actor) + record source/lineage flags,Chore,UX,Rulings 2026-06-24,P1,Backlog,2026-06-24,2026-06-21,,Ankit,"Audit cols are varchar user-ids with no FK (SCHEMA-AUDIT S1); migrate created_by/updated_by/deleted_by to bigint FK -> user_master, add updated_by where missing, add source enum + import_batch_id on every write (data lineage). Entangled with DEC-03 (created_by-vs-assignee)."
ALT-412,Server-streamed full-dataset export + reconciliation count,Feature,UX,Rulings 2026-06-24,P2,Backlog,2026-06-24,2026-06-21,,Ankit,"Export is 100% client-side and silently exports whatever the browser loaded. Add a service-role streamed export over the full server-side filtered set + show ""exported N of N matching"" so a partial export can never pass as complete."
ALT-413,Active-filter chips (removable + Clear all) across all list pages,Feature,UX,Rulings 2026-06-24,P2,In Progress,2026-06-24,2026-06-21,,Ankit,"High-impact/low-effort daily win for a data team that filters constantly: a chip bar under the toolbar shows exactly what is filtering the list (one chip per selected facet value + per date-range), each removable with one click, plus Clear all. New reusable ActiveFilters component (FilterChip[] + onClearAll, renders nothing when empty); wired into all 5 list pages via disjoint agents, each computing chips from its own filter shape (Leads 7 facets+2 ranges; Meetings facets+2 ranges; Companies industry/city; Contacts company/city + hasLinkedin/showDemo; Wishlist 5 facets) and reusing each page existing clear handler. Free-text search excluded (own clear box). Build green. Pure FE. Not pushed."
ALT-416,Atomic record-merge (SECURITY DEFINER RPC) — fix non-atomic merge,Bug,UX,Rulings 2026-06-24,P1,Done,2026-06-24,2026-06-21,,Ankit,"RISK + CENSUS CORRECTION (2026-06-28): the discovery doc said record-merge was MISSING — it EXISTS (merge.ts / MergeDuplicatesModal.tsx, ALT-293) but is NON-ATOMIC (client-side sequence of Supabase calls; a crash mid-merge half-merges records with no rollback). Move the FK re-parent + loser soft-delete into ONE SECURITY DEFINER Postgres transaction with an audit row. Validate RLS on a throwaway admin login before prod. See CRM-CAPABILITY-CENSUS.md §2."
ALT-417,Import history + rollback/undo an import batch,Feature,UX,Rulings 2026-06-24,P1,Backlog,2026-06-24,2026-06-21,,Ankit,CENSUS gap (HubSpot/Zoho/SF have it): log every import (actor/time/file/counts/batch-id) and let an admin DELETE the records a batch created (undo). Pairs with ALT-396 undo/redo + ALT-402 data_batch.
ALT-418,Import skipped-row / error file (per-row reason),Feature,UX,Rulings 2026-06-24,P1,Backlog,2026-06-24,2026-06-21,,Ankit,"CENSUS gap: on import, produce a downloadable file of failed/skipped rows WITH the per-row reason (bad email, missing required, dup) — not just a success/fail count. Part of the import wizard (ALT-399)."
ALT-419,Saved/reusable import field-mapping templates,Feature,UX,Rulings 2026-06-24,P2,Backlog,2026-06-24,2026-06-21,,Ankit,"CENSUS gap (Zoho saved mappings, SF .sdl): persist a named column->field mapping so recurring same-shape imports skip remapping. Builds on ALT-399."
ALT-420,Scheduled / recurring imports (FTP/cloud/URL),Feature,UX,Rulings 2026-06-24,P3,Backlog,2026-06-24,2026-06-21,,Ankit,CENSUS gap (Zoho scheduled import / Ops Hub): pull + upsert on a schedule from a source URL/bucket. Needs the service-role import endpoint first.
ALT-421,Validation-rules engine (required-when / regex / cross-field),Feature,UX,Rulings 2026-06-24,P1,Backlog,2026-06-24,2026-06-21,,Ankit,"CENSUS gap (SF Validation Rules, Zoho): block save on bad data with admin-defined rules (required-when conditions, format/regex, cross-field). Data-quality at the write source."
ALT-422,Dependent/cascading picklists + reusable global picklist sets,Feature,UX,Rulings 2026-06-24,P2,Backlog,2026-06-24,2026-06-21,,Ankit,"CENSUS gap (SF/Zoho): controlling->dependent picklist filtering, and reusable shared picklist sets instead of per-field duplication. Extends the field/property system (ALT-377/378 metadata registry)."
ALT-423,Record types — layout + picklist per segment,Feature,UX,Rulings 2026-06-24,P2,Backlog,2026-06-24,2026-06-21,,Ankit,"CENSUS gap (SF Record Types, Zoho Layouts): different page layout + picklist values per record segment/profile. Depends on the page-layout builder + metadata registry."
ALT-424,Tags / labels with filter-by-tag,Feature,UX,Rulings 2026-06-24,P2,Backlog,2026-06-24,2026-06-21,,Ankit,"CENSUS gap (Pipedrive labels, Zoho tags): free-form tags on records + filter/segment by tag. Lightweight, high daily utility; can be a tag table + join, surfaced in filters/chips."
ALT-425,Suppression / Do-Not-Contact lists as first-class (exclude from calls/exports),Feature,UX,Rulings 2026-06-24,P1,Backlog,2026-06-24,2026-06-21,,Ankit,"CENSUS gap; extends ALT-409 consent/DNC: a managed suppression list that auto-excludes rows from call queues + exports by default, with an override-reason. Compliance + outreach hygiene."
ALT-426,Approval / Blueprint engine (guided stage transitions),Feature,UX,Rulings 2026-06-24,P2,Backlog,2026-06-24,2026-06-21,,Ankit,"CENSUS gap (Zoho Blueprint, SF Approvals): generalise the existing Approvals page into configurable guided transitions with mandatory fields/actions per stage move."
ALT-427,"Background bulk-job queue + ""email me when done""",Feature,UX,Rulings 2026-06-24,P2,Backlog,2026-06-24,2026-06-21,,Ankit,CENSUS gap (SF/Zoho): run long bulk ops as a background job (survives tab close) with an email/in-app completion receipt. Beyond the in-tab progress+cancel just shipped (ALT-401).
ALT-428,"Surface silent truncation (Meetings 2000-cap, .limit(5000) facets, Cmd-K index)",Bug,UX,Rulings 2026-06-24,P1,Done,2026-06-24,2026-06-21,,Ankit,"LAUNCH-BLOCKER (data-admin census L1/L2/L19/L23/O2): Meetings list hard-caps at 2000 rows and the computed `truncated` flag is never shown — past 2000 records vanish from list/search/filter/export/Cmd-K and the ""X of Y"" counter, silently. Same for Contacts 50000-cap, fetchCompanyOptions/assignable-users .limit(5000), and the module-scope Cmd-K index. Surface a ""showing N of M — refine to see the rest"" banner everywhere a cap/sparse set is hit. Mostly S. Buildable now."
ALT-429,Companies: load full per-project Status & Owner for sort/filter/export,Bug,UX,Rulings 2026-06-24,P1,Done,2026-06-24,2026-06-21,,Ankit,"SHIPPED 2026-06-28: CompaniesPage filteredCompanyIds memo loads statuses for the ENTIRE filtered set on project/filter change (chunked .in() ~200/req, ~50 reqs for 10k), not just the current page; export no longer ships blank status for off-page rows. Live fix. Was LAUNCH-BLOCKER L4/L5."
ALT-430,Optimistic-concurrency / lost-update guard on record writes,Bug,UX,Rulings 2026-06-24,P1,Done,2026-06-24,2026-06-21,,Ankit,"SHIPPED 2026-06-29 (dark behind CONCURRENCY_GUARD=false): lib/concurrency.ts adds an updated_date precondition (.eq(updated_date,orig) -> 0 rows = conflict) on lead_master/lead_report/meeting_master/contact_master/wishlist updates; conflict UX in Lead form+detail, Meeting detail/modals/tab, Wishlist detail, Contact detail keeps typed values + prompts reload. Skipped project-status upserts (composite PK). Flip flag after confirming updated_date is reliably maintained."
ALT-431,Trusted write layer — server-derived actor + validation (stop trusting client audit fields),Security,UX,Rulings 2026-06-24,P1,Backlog,2026-06-24,2026-06-21,,Ankit,LAUNCH-RISK (V1/V2/V3): all writes go browser->PostgREST with client-supplied created_by/updated_by/actor stored verbatim (forgeable) and no server-side validation; correctness depends 100% on RLS. Route master writes through a service-role/RPC layer that derives the actor from the JWT (like notify-service already does) + validates. NEEDS DECISION (architecture).
ALT-432,"Remove false ""recoverable by an admin"" promise on Merge (until restore exists)",Bug,UX,Rulings 2026-06-24,P1,Done,2026-06-24,2026-06-21,,Ankit,"TRUST BUG (R1): MergeDuplicatesModal tells the user the merged-away record is ""recoverable by an admin"" — but NO restore path exists anywhere in the app. Correct the copy immediately (S) and gate the promise behind the real recycle-bin (ALT-400). Also handle the per-project status collision (23505) that aborts merges (D2). Buildable now."
ALT-433,Resolve lead two-owner conflict (lead_report.user_id vs created_by),Bug,UX,Rulings 2026-06-24,P1,In Progress,2026-06-24,2026-06-21,,Ankit,"LAUNCH-BLOCKER (O1/O4): reassign writes lead_report.user_id while the Edit-Lead form rewrites lead_master.created_by — a reassignment is silently reverted by an edit through the other path, and owner is inconsistent across modules (contact reassign doesn nott cascade to leads). This is the core DEC-03 ownership decision; pick ONE owner-of-record and make all writers + cascades agree. NEEDS DECISION (DEC-03)."
ALT-434,Fix magic-FK address corruption (createLead address_id ?? 1; createClient borrows address),Bug,UX,Rulings 2026-06-24,P1,Done,2026-06-24,2026-06-21,,Ankit,"DATA-CORRUPTION (O5/D8): createLead falls back to address_id ?? 1 and createClient borrows another client address_id to satisfy a NOT-NULL FK — every fallback lead/client is stamped with a wrong hard-coded foreign address, polluting city reporting/filters. DONE for createLead/updateLead (removed the ?? 1 fallback ? null when no city, address_id is nullable). createClient DONE: read-only schema check confirmed address_master.city_id IS nullable, so createClient now inserts its own (city-null) address instead of borrowing a foreign one. Client form still does not capture a city (city-null address acceptable, no longer corrupting)."
ALT-435,"Stop rendering load failures as ""no data""; explain hidden bulk buttons",Bug,UX,Rulings 2026-06-24,P1,Done,2026-06-24,2026-06-21,,Ankit,"VERIFIED SHIPPED 2026-06-28 (agent confirmed against source, not summaries): all 5 list pages return {error} from fetchCompanies/fetchAllContacts/fetchLeadsFallback/fetchMeetings, show AlertCircle+Retry on failure (distinct from empty), and disable bulk reassign/set-status with a title reason when no project selected. Remaining catch->[] are detail-panel helpers, not list paths."
ALT-436,Bulk-selection safety (clear on filter change; select-all respects true set; max guard),Bug,UX,Rulings 2026-06-24,P1,Done,2026-06-24,2026-06-21,,Ankit,"DANGEROUS (L9/L8/L10): Contacts keeps row-selection across filter changes (other pages clear it) so a bulk action hits now-hidden rows; ""select all N matching"" on Meetings selects only the capped set; off-screen selections persist with no max guard. Clear selection on filter change + make select-all use the true filtered set or warn. Buildable now."
ALT-437,List display fixes: numeric/date sort + show meeting time & lead stage,Bug,UX,Rulings 2026-06-24,P2,Done,2026-06-24,2026-06-21,,Ankit,L11/L12/L37: Contacts string-compare sorts numbers as text and clumps nulls; grid date columns sort lexically not chronologically; Meetings list hides meeting time and lead stage though the data exists. Use localeCompare/typed sort + surface the fields. Buildable now (S).
ALT-438,"Point-in-time rollback (""restore CRM changes"" within N days)",Feature,UX,Rulings 2026-06-24,P2,Backlog,2026-06-24,2026-06-21,,Ankit,"CENSUS (HubSpot parity): undo a bad bulk edit / import / automation across many records within an N-day window, filtered by user/import. Depends on field-history (ALT-407) + data_batch (ALT-402). NEEDS DECISION (retention window + storage)."
ALT-439,"Fuzzy / cross-table duplicate detection (name+company), not just exact",Feature,UX,Rulings 2026-06-24,P2,Backlog,2026-06-24,2026-06-21,,Ankit,D4/D5: findDuplicates is read-only over currently-loaded rows only; find_contact_dup matches exact email/linkedin/mobile only. Add name+company fuzzy + whole-table scan so migrated dupes with slightly different emails are caught. Builds on ALT-394/416.
ALT-440,Default sort + user-pinned columns per view,Feature,UX,Rulings 2026-06-24,P2,Done,2026-06-24,2026-06-21,,Ankit,"CUSTOMIZATION (UI review): sort always resets on refresh; columns can hide/reorder but not pin. Persist {sortKey,sortDir} in user_view_pref and add TanStack columnPinning with a ""Pin column"" toggle. Buildable now (S), no decision."
ALT-441,Collaborators / secondary owners (in-the-loop) — build per design spec,Feature,UX,Rulings 2026-06-24,P1,In Progress,2026-06-24,2026-06-21,,Ankit,"V1 BUILT DARK 2026-06-29 behind COLLAB_ASSOC (flag off=prod unchanged): record_collaborator staged migration + data/collaborators.ts CRUD + CollaboratorsCard (chip-list + add-modal, viewer/editor role) on all 4 detail pages + admin CollaboratorAccessTab (per-object View / View+Edit, staged collaborator_access_setting). Posture decision RESOLVED (admin view/edit setting). REMAINING before launch: apply migrations + RLS (deferred post-DEC-03 validation) + notify-on-add + flip flag."
ALT-442,Associations across modules (link extra company/contact/lead/meeting),Feature,UX,Rulings 2026-06-24,P1,In Progress,2026-06-24,2026-06-21,,Ankit,"V1 BUILT DARK 2026-06-29 behind COLLAB_ASSOC: record_association staged migration (canonical-ordered, label CHECK, is_primary, no-self) + data/associations.ts CRUD + AssociationsPanel (list + associate-picker + set-primary) on all 4 detail pages. REMAINING before launch: apply migration + RLS (post-DEC-03) + merge direct-FK relations into the panel + flip flag."
